,Total_Sales,Year,cleaned_name,curb_weight_lbs,speed_sec,horsepower_hp,width_in,msrp,pass_capacity,doors,wheelbase_in,height_in,tank_cap_gal,length_in,vol_cubft,mpg_comb,drivetrain,fuel,class,transmission
2755,7199.0,2014,nissan 370z,3382.5,4.66,332.0,72.6,38406.25,2.0,2.0,100.4,51.95,19.0,167.2,,21.0,rear wheel,gas,two seater,AT
2756,6981.0,2014,mercedes benz cls class,4293.5,5.18,402.0,74.1,88175.0,4.0,4.0,113.2,55.6,21.1,194.5,104.3,19.25,all wheel,gas,compact,DCT
2757,6287.0,2014,acura tsx,,8.25,201.0,72.4,17768.0,5.0,4.0,106.5,56.7,18.5,185.6,95.0,25.0,front wheel,gas,compact,AT
2758,5647.0,2014,acura tsx sedan,,,,,,,,,,,,,,,,,
2759,640.0,2014,acura tsx sportwagon,,,,,,,,,,,,,,,,,
2760,6092.0,2014,bmw i3,2931.5,7.85,170.0,70.0,43275.0,4.0,4.0,101.0,62.0,1.9,157.0,,124.0,rear wheel,electric,subcompact,AT
2761,5904.0,2014,audi a8,,5.93,333.0,76.7,43558.0,,,117.8,57.5,23.8,202.2,100.0,21.0,all wheel,gas,midsize,AT
2762,5880.0,2014,jaguar xf,4059.1666666666665,5.6,340.0,73.9,66795.83333333333,5.0,4.0,114.5,57.5,18.4,195.3,95.0,23.0,rear wheel,gas,midsize,DCT
2763,5740.0,2014,porsche panamera,4290.0,3.71,520.0,76.0,124872.72727272728,4.0,4.0,116.60909090909092,55.809090909090905,24.47272727272728,197.4,108.0,22.0,all wheel,gas,large,DCT
2764,5093.0,2014,volvo xc70,,7.29,240.0,,21170.0,5.0,4.0,110.8,,18.5,,134.9,21.0,all wheel,gas,,
2765,5034.0,2014,infiniti q70 m,,,,,,,,,,,,,,,,,
2766,5030.0,2014,mercedes benz sl class,4100.666666666667,3.83,621.0,76.7,156166.66666666666,2.0,2.0,101.8,51.4,19.8,182.4,,18.666666666666668,rear wheel,gas,two seater,DCT
2767,4990.0,2014,volvo v60,,,,,,,,,,,,,,,,,
2768,4745.0,2014,mazda mx 5 miata,2555.2,7.38,158.0,67.7,27824.0,2.0,2.0,91.70000000000002,,12.7,157.3,,23.6,rear wheel,gas,two seater,MT
2769,4737.0,2014,mercedes benz slk class,,6.73,201.0,71.5,25244.0,,,95.7,51.2,18.5,162.8,,27.0,rear wheel,gas,,
2770,4329.0,2014,jaguar xj,4070.25,4.07,550.0,74.8,92125.0,5.0,4.0,121.85,57.35,21.7,201.9,102.0,18.0,rear wheel,gas,large,AT
2771,4112.0,2014,jaguar f type,3583.333333333333,5.18,340.0,75.7,80666.66666666667,2.0,2.0,103.2,51.16666666666666,19.0,176.0,72.0,21.0,rear wheel,gas,two seater,AT
2772,3965.0,2014,honda insight,2758.0,11.89,98.0,66.7,21207.5,5.0,4.0,100.4,56.2,10.6,172.3,85.0,41.0,front wheel,electric,compact,MT
2773,3875.0,2014,porsche boxster,,4.43,315.0,70.9,36018.0,2.0,2.0,97.4,50.4,16.9,172.2,,24.0,rear wheel,gas,two seater,MT
2774,3785.0,2014,nissan cube,,9.46,122.0,66.7,9802.0,5.0,4.0,99.6,,13.2,,98.0,28.0,front wheel,gas,small station wagon,AT
2775,3727.0,2014,chevrolet caprice ppv,,,,,,,,,,,,,,,,,
2776,3562.0,2014,honda cr z,,9.44,130.0,68.5,11974.0,2.0,2.0,95.9,54.9,10.6,160.5,,36.0,front wheel,hybrid,two seater,AT
2777,3417.0,2014,porsche cayman,,4.88,275.0,70.9,30508.0,2.0,2.0,97.4,50.9,16.9,172.4,,24.0,rear wheel,gas,two seater,MT
2778,3415.0,2014,hyundai equus,,4.92,429.0,74.4,35525.0,5.0,4.0,119.9,58.7,20.3,203.1,111.0,18.0,rear wheel,gas,large,AT
2779,3413.0,2014,acura rlx rl ³,,,,,,,,,,,,,,,,,
2780,3411.0,2014,volkswagen eos,,7.41,200.0,70.5,20645.0,4.0,2.0,101.5,56.8,14.5,174.1,77.0,25.0,front wheel,gas,subcompact,AT
2781,2479.0,2014,chevrolet ss,,4.89,415.0,74.7,25215.0,5.0,4.0,114.8,57.9,18.8,195.5,112.0,17.0,rear wheel,gas,large,AT
2782,2151.0,2014,bmw z4,3435.333333333333,5.92,240.0,70.5,57233.333333333336,2.0,2.0,98.3,50.73333333333333,14.5,166.9,,22.33333333333333,rear wheel,gas,two seater,MT
2783,2040.0,2014,scion iq,,10.08,94.0,66.1,9085.0,4.0,2.0,78.7,59.1,8.5,,74.0,37.0,front wheel,gas,minicompact,AT
2784,1922.0,2014,lexus rc,,,,,,,,,,,,,,,,,
2785,1753.0,2014,volvo s80,,6.02,300.0,73.9,25491.0,5.0,4.0,111.6,,18.5,191.0,,21.0,all wheel,gas,,
2786,1452.0,2014,jaguar xk,,4.5,385.0,74.5,49300.0,4.0,2.0,108.3,52.3,16.1,188.7,74.0,18.0,rear wheel,gas,minicompact,AT
2787,1436.0,2014,nissan gt r,3814.3333333333335,3.26,545.0,74.6,108210.0,3.333333333333333,2.0,109.40000000000002,53.9,19.5,183.9,79.0,19.0,all wheel,gas,subcompact,DCT
2788,1330.0,2014,kia k900,,,,,,,,,,,,,,,,,
2789,1310.0,2014,cadillac elr,,,84.0,72.7,43500.0,4.0,2.0,106.1,55.9,9.3,186.0,83.0,33.0,front wheel,gas,subcompact,AT
2790,1158.0,2014,audi tt,3257.5,5.77,211.0,72.5,41400.0,3.0,2.0,97.2,53.35,15.8,165.3,73.9,26.0,all wheel,gas,subcompact,DCT
2791,779.0,2014,volvo c70,,8.13,227.0,72.3,20188.0,4.0,2.0,103.9,,16.4,181.7,,23.5,front wheel,gas,,
2792,776.0,2014,mercedes benz b class,,,177.0,70.3,24041.0,5.0,4.0,106.3,61.3,,171.6,,84.0,front wheel,electric,,
2793,760.0,2014,dodge viper,,3.1,600.0,75.2,26173.0,,,98.8,,16.0,175.6,,17.5,rear wheel,gas,,
2794,735.0,2014,audi r8,,3.92,525.0,75.0,100804.0,2.0,2.0,104.3,,21.1,174.6,,16.0,all wheel,gas,two seater,AT
2795,555.0,2014,bmw i8,3455.0,4.72,357.0,76.5,135700.0,4.0,2.0,110.2,50.8,11.1,184.9,81.0,28.0,all wheel,electric,subcompact,AT
2796,232.0,2014,mercedes benz sls amg,,2.95,622.0,,159500.0,2.0,2.0,105.5,,22.5,182.6,,14.0,rear wheel,gas,two seater,AT
2797,221.0,2014,mercedes benz cl class,,4.9,510.0,73.7,93960.0,,,116.3,55.8,23.8,200.6,105.0,15.0,rear wheel,gas,,
2798,196.0,2014,mitsubishi i miev,,14.03,66.0,62.4,13337.0,4.0,4.0,100.4,63.6,,144.7,85.0,112.0,rear wheel,electric,subcompact,AT
2799,122.0,2014,mitsubishi galant,,9.79,160.0,72.4,9719.0,5.0,4.0,108.3,58.0,17.7,191.1,101.0,24.0,front wheel,gas,midsize,AT
2808,1602.0,2014,suzuki kizashi,,7.75,185.0,71.7,9799.0,5.0,4.0,106.3,58.3,16.6,183.1,92.0,24.0,front wheel,gas,compact,AT
2817,429355.0,2015,toyota camry,3422.777777777778,6.65,268.0,71.7,27401.666666666668,5.0,4.0,109.29999999999998,57.89999999999999,17.0,190.9,103.0,28.0,front wheel,gas,midsize,AT
2818,363332.0,2015,toyota corolla,2850.833333333333,8.94,132.0,69.9,19912.5,5.0,4.0,106.29999999999995,57.29999999999999,13.199999999999998,182.6,98.0,32.0,front wheel,gas,compact,MT
2819,355557.0,2015,honda accord,,7.66,185.0,72.8,15804.0,,,109.3,57.7,17.2,191.4,195.0,21.0,front wheel,gas,midsize,MT
2820,335384.0,2015,honda civic,2892.0,8.32,143.0,69.0,22773.33333333333,5.0,4.0,105.09999999999998,56.5,12.333333333333334,177.9,178.0,33.0,front wheel,gas,compact,MT
2821,333398.0,2015,nissan altima,3214.714285714286,8.3,182.0,72.0,26565.714285714286,5.0,4.0,109.29999999999998,57.98571428571427,18.0,191.5,102.0,31.0,front wheel,gas,midsize,MT
2822,300170.0,2015,ford fusion,3574.375,8.12,188.0,72.9,28026.25,5.0,4.0,112.20000000000002,58.06250000000001,15.8125,191.8,102.79999999999998,31.75,front wheel,electric,midsize,AT
2823,241706.0,2015,hyundai elantra,2858.4444444444443,8.07,173.0,70.1,20477.777777777777,5.0,4.0,105.85555555555554,56.65555555555556,13.022222222222222,169.3,96.0,28.0,front wheel,gas,midsize,DCT
2824,226602.0,2015,chevrolet cruze,3170.0,9.3,138.0,70.7,20500.83333333333,5.0,4.0,105.7,58.1,15.1,181.0,94.0,30.0,front wheel,gas,midsize,MT
2825,213303.0,2015,hyundai sonata,3331.230769230769,7.77,185.0,73.4,26325.0,5.0,4.0,110.40000000000002,58.100000000000016,18.5,191.1,106.0,28.0,front wheel,gas,large,DCT
2826,203509.0,2015,nissan sentra,2877.0,9.57,124.0,69.3,18453.33333333333,5.0,4.0,106.3,58.9,13.2,182.1,96.0,30.0,front wheel,gas,midsize,MT
2827,202478.0,2015,ford focus,3027.333333333333,7.79,160.0,71.8,20966.666666666668,5.0,4.0,104.3,57.81666666666666,12.4,178.5,90.7,29.33333333333333,front wheel,gas,compact,MT
2828,194854.0,2015,chevrolet malibu,3459.6666666666665,8.25,196.0,73.0,24840.0,5.0,4.0,107.8,57.6,17.599999999999998,191.5,100.0,29.0,front wheel,gas,midsize,DCT
2829,177889.0,2015,chrysler 200,,5.85,295.0,73.6,21269.0,5.0,4.0,108.0,,15.8,192.3,101.0,27.0,all wheel,gas,midsize,AT
2830,159414.0,2015,kia optima,3354.4,8.09,192.0,72.1,27034.0,5.0,4.0,110.0,57.1,18.5,190.7,102.0,24.0,front wheel,gas,midsize,AT
2831,152294.0,2015,subaru outback,3635.428571428572,8.3,175.0,,28237.85714285714,5.0,4.0,108.1,66.10000000000001,18.5,,108.1,27.142857142857142,all wheel,gas,small suv,DCT
2832,147133.0,2015,kia soul,2837.75,8.84,130.0,70.9,17440.0,5.0,4.0,101.2,63.0,14.2,163.0,101.0,26.0,front wheel,gas,small station wagon,AT
2833,144528.0,2015,nissan versa,2461.5,9.09,109.0,66.7,15442.0,5.0,4.0,102.4,60.05000000000001,10.8,163.7,184.0,34.0,front wheel,gas,compact,MT
2834,131109.0,2015,volkswagen jetta,3270.0714285714284,10.07,115.0,70.0,25772.14285714286,5.0,4.0,101.5,59.20000000000001,14.5,183.3,94.0,27.0,front wheel,gas,small station wagon,DCT
2835,128438.0,2015,volkswagen jetta sedan,,6.53,210.0,70.0,19333.0,5.0,4.0,104.4,56.6,14.5,182.2,,27.0,front wheel,gas,,
2836,2671.0,2015,volkswagen jetta sportwagen,,8.15,170.0,70.1,12815.0,,,101.5,59.2,14.5,179.4,124.5,28.0,front wheel,gas,small station wagon,MT
2837,122349.0,2015,ford mustang,3626.777777777778,5.31,300.0,75.4,33230.0,4.0,2.0,107.1,54.566666666666656,15.833333333333334,188.3,83.0,21.0,rear wheel,gas,subcompact,MT
2838,113829.0,2015,toyota prius,3110.0,12.78,134.0,68.7,28612.14285714286,5.0,4.0,106.29999999999998,58.7,11.528571428571428,176.4,94.0,48.0,front wheel,electric,midsize,AT
2839,4191.0,2015,toyota prius plug in,,10.48,134.0,68.7,20693.0,,,106.3,58.7,10.6,176.4,115.3,,front wheel,hybrid,,
2840,116825.0,2015,chevrolet impala,3730.0,6.21,196.0,73.0,30278.33333333333,5.0,4.0,111.7,58.9,18.5,201.3,105.0,21.0,front wheel,gas,large,AT
2841,107885.0,2015,mazda 3,,8.04,155.0,70.7,11692.0,,,106.3,57.3,13.2,180.3,108.7,35.0,front wheel,gas,compact,MT
2842,66785.0,2015,subaru impreza,3054.0,8.37,148.0,68.5,20876.81818181818,5.0,4.0,104.1,57.7,14.5,180.5,97.28181818181817,30.181818181818183,all wheel,gas,small station wagon,DCT
2843,33734.0,2015,subaru impreza wrx sti,,,,,,,,,,,,,,,,,
2844,94725.0,2015,dodge charger,4239.777777777777,6.31,292.0,75.0,37717.22222222222,5.0,4.0,120.24444444444448,58.2,18.5,198.4,105.0,23.0,rear wheel,gas,large,AT
2845,94527.0,2015,bmw 3,3604.565217391305,8.03,180.0,71.3,40623.91304347826,5.0,4.0,111.00869565217388,56.782608695652165,15.660869565217396,182.2,87.8076923076923,27.39130434782609,all wheel,gas,compact,DCT
2846,88927.0,2015,subaru xv crosstrek,,7.86,148.0,70.1,14900.0,,,103.7,63.6,15.9,175.2,119.8,27.0,all wheel,hybrid,,
2847,87392.0,2015,dodge dart,,7.64,184.0,72.0,13110.0,5.0,4.0,106.4,,14.2,183.9,97.0,30.0,front wheel,gas,midsize,AT
2848,86080.0,2015,mercedes benz c class,3637.692307692308,6.56,241.0,71.3,47176.15384615384,4.6923076923076925,3.3846153846153846,110.86153846153846,56.12307692307692,17.815384615384616,184.5,84.08571428571427,24.153846153846157,rear wheel,gas,compact,DCT
2849,78919.0,2015,kia forte,2870.3,8.34,145.0,70.1,19560.0,5.0,3.2,106.29999999999998,56.220000000000006,13.2,179.5,96.0,29.0,front wheel,gas,midsize,MT
2850,78207.0,2015,volkswagen passat,3277.5238095238096,8.84,170.0,72.2,27380.0,5.0,4.0,110.40000000000003,58.5,18.5,191.6,102.0,23.0,front wheel,gas,midsize,DCT
2851,77502.0,2015,chevrolet camaro,3977.625,5.23,323.0,75.5,42805.0,4.0,2.0,112.29999999999998,54.1625,19.0,190.6,93.0,15.0,rear wheel,gas,compact,MT
2852,66365.0,2015,dodge challenger,4084.9,5.99,305.0,75.7,35095.0,5.0,2.0,116.20000000000002,57.15999999999999,18.5,197.9,94.0,19.0,rear wheel,gas,midsize,MT
2853,23669.0,2015,volkswagen golf gti,,6.6,210.0,70.5,12416.0,,,103.6,56.8,13.2,168.0,116.3,29.5,front wheel,gas,,
2854,19257.0,2015,volkswagen golf,3067.906976744186,6.1,220.0,70.5,26682.20930232558,5.0,3.5348837209302326,103.66976744186049,57.27906976744187,13.199999999999998,168.0,93.0,29.0,front wheel,gas,compact,MT
2855,14009.0,2015,volkswagen golf sportwagen,,7.91,170.0,70.8,,,,103.5,58.3,13.2,179.6,94.0,35.0,front wheel,gas,small station wagon,AT
2856,4232.0,2015,volkswagen e golf,3391.0,12.3,115.0,70.8,34447.5,5.0,4.0,103.6,57.1,,168.1,91.0,116.0,front wheel,electric,compact,AT
2857,4141.0,2015,volkswagen golf r,3340.0,4.7,292.0,70.8,37842.5,5.0,4.0,103.5,56.5,14.5,167.9,93.0,26.0,all wheel,gas,compact,DCT
2858,64969.0,2015,lexus es,3604.5,8.6,200.0,71.7,40510.0,5.0,4.0,111.0,57.1,17.2,192.7,100.1,32.0,front wheel,electric,midsize,DCT
2859,64775.0,2015,chevrolet sonic,2764.25,8.48,138.0,68.3,17370.0,5.0,4.0,99.4,59.6,12.2,173.1,91.0,30.0,front wheel,gas,subcompact,MT
2860,64458.0,2015,ford fiesta,2580.714285714286,8.92,120.0,67.8,17103.571428571428,5.0,4.0,98.0,57.92857142857143,12.400000000000002,159.7,85.10000000000001,30.714285714285715,front wheel,gas,subcompact,MT
2861,61486.0,2015,hyundai accent,2541.833333333333,7.94,137.0,66.9,15945.0,5.0,4.0,101.2,57.1,11.4,172.0,180.0,30.0,front wheel,gas,compact,MT
2862,60447.0,2015,subaru legacy,3496.8571428571427,8.08,175.0,72.4,24837.85714285714,5.0,4.0,108.29999999999998,59.0,18.5,188.8,104.6,29.0,all wheel,gas,midsize,DCT
2863,60063.0,2015,toyota avalon,3538.2,6.68,268.0,72.2,35931.0,5.0,4.0,111.0,57.5,17.0,195.3,104.0,24.0,front wheel,gas,midsize,AT
2864,57897.0,2015,mazda 6,,7.67,184.0,72.4,14621.0,,,111.4,57.1,16.4,191.5,100.0,30.0,front wheel,gas,midsize,AT
2865,53109.0,2015,chrysler 300,4132.0,6.39,292.0,75.0,38057.5,5.0,4.0,120.20000000000002,58.65,18.5,198.6,106.0,23.0,rear wheel,gas,large,AT
2866,52724.0,2015,honda fit,2590.6666666666665,8.34,130.0,67.0,18145.0,5.0,4.0,99.6,60.0,10.6,160.0,96.0,34.0,front wheel,gas,small station wagon,MT
2867,49736.0,2015,mercedes benz e class,4188.421052631579,4.13,577.0,73.7,63038.09523809524,4.9523809523809526,3.523809523809524,112.12857142857143,56.93809523809523,20.21904761904762,192.9,97.00000000000004,23.952380952380956,all wheel,gas,midsize,AT
2868,39051.0,2015,ford taurus,4157.333333333333,6.18,288.0,76.2,33125.833333333336,5.0,4.0,112.9,60.7,19.0,202.9,102.2,21.83333333333333,front wheel,gas,large,AT
2869,9765.0,2015,ford taurus police interceptor,,,,,,,,,,,,,,,,,
2870,47080.0,2015,acura tlx,3614.0,7.12,206.0,73.0,38659.28571428572,5.0,4.0,109.29999999999998,57.0,17.2,190.3,93.0,28.0,front wheel,gas,midsize,AT
2871,46430.0,2015,lexus is,,7.51,204.0,71.3,30146.0,,,110.2,56.3,17.4,183.7,104.0,25.5,rear wheel,gas,,
2872,46082.0,2015,bmw 4,3816.944444444444,,,,46172.22222222222,4.333333333333333,2.6666666666666665,110.59999999999997,54.53333333333333,15.800000000000004,,,25.61111111111111,rear wheel,gas,compact,
2873,44162.0,2015,bmw 5,4411.583333333333,7.13,241.0,73.2,61233.333333333336,5.0,4.0,118.16666666666669,58.866666666666674,18.433333333333334,193.4,104.6818181818182,23.5,rear wheel,gas,midsize,DCT
2874,43874.0,2015,infiniti q50,3836.0,,,,43300.0,5.0,4.0,112.20000000000002,57.000000000000014,19.12,,100.0,23.0,rear wheel,gas,midsize,DCT
2875,42035.0,2015,buick lacrosse,3957.0,6.58,304.0,73.1,36807.142857142855,5.0,4.0,111.70000000000002,59.2,18.52857142857143,196.9,100.0,21.0,front wheel,gas,midsize,DCT
2876,40359.0,2015,nissan maxima,3573.25,6.36,290.0,73.2,33607.5,5.0,4.0,109.3,57.8,20.0,190.6,95.8,22.0,front wheel,gas,midsize,MT
2877,40120.0,2015,mini cooper,2736.6666666666665,8.38,134.0,68.0,25133.33333333333,4.0,2.0,98.2,55.70000000000001,11.266666666666666,151.1,77.0,29.33333333333333,front wheel,gas,minicompact,MT
2878,19778.0,2015,mini cooper 2 door,,,,,,,,,,,,,,,,,
2879,15189.0,2015,mini cooper 4 door,,,,,,,,,,,,,,,,,
2880,3098.0,2015,mini cooper convertible,,6.41,208.0,66.3,24736.0,4.0,2.0,97.1,55.7,13.2,146.8,72.0,29.0,front wheel,gas,minicompact,AT
2881,1103.0,2015,mini cooper roadster,,6.95,181.0,66.3,20079.0,2.0,2.0,97.1,54.7,13.2,147.0,,29.0,front wheel,gas,two seater,AT
2882,492.0,2015,mini cooper clubman,,7.12,181.0,66.3,14558.0,4.0,3.0,100.3,56.4,13.2,155.9,80.0,30.0,front wheel,gas,subcompact,AT
2883,460.0,2015,mini cooper coupe,,8.92,121.0,66.3,14355.0,2.0,2.0,97.1,54.3,13.2,146.8,,30.0,front wheel,gas,two seater,AT
2884,38469.0,2015,toyota prius c,2500.0,,99.0,66.7,21530.0,5.0,4.0,100.4,56.9,9.5,157.3,87.0,50.0,front wheel,electric,compact,AT
2885,35984.0,2015,audi a3,3344.4,6.98,170.0,70.7,33980.0,4.6,3.2,103.16,55.68,13.72,175.0,86.0,27.0,front wheel,gas,subcompact,DCT
2886,33329.0,2015,chevrolet corvette,3404.333333333333,3.69,455.0,73.9,66666.66666666667,2.0,2.0,106.70000000000005,,18.5,176.9,,21.0,rear wheel,gas,two seater,MT
2887,32853.0,2015,chevrolet spark,2269.0,10.63,140.0,64.0,18720.0,4.0,4.0,93.5,61.8,9.2,146.5,86.0,33.0,front wheel,gas,subcompact,MT
2888,31886.0,2015,buick verano,,8.61,180.0,71.4,14534.0,,,105.7,58.1,15.6,183.9,91.0,24.0,front wheel,gas,compact,MT
2889,31831.0,2015,audi a4,3641.6666666666665,6.64,220.0,71.9,36500.0,5.0,4.0,110.6,56.2,16.099999999999998,185.1,91.0,26.0,all wheel,gas,compact,MT
2890,29013.0,2015,audi a4 sedan,,,,,,,,,,,,,,,,,
2891,2818.0,2015,audi a4 allroad,,,,,,,,,,,,,,,,,
2892,31374.0,2015,hyundai genesis,,6.26,311.0,74.4,26220.0,,,118.5,58.3,20.3,196.5,123.0,23.5,rear wheel,gas,large,AT
2893,30901.0,2015,lincoln mkz,3807.0,,,,41027.5,5.0,4.0,112.2,58.13333333333333,15.833333333333334,,96.46666666666664,30.33333333333333,front wheel,gas,midsize,AT
2894,29643.0,2015,mercedes benz cla class,3428.0,6.74,208.0,70.0,37833.333333333336,5.0,4.0,106.3,56.3,14.266666666666666,182.3,,27.666666666666668,all wheel,gas,subcompact,DCT
2895,28290.0,2015,toyota prius v,,,134.0,69.9,18405.0,5.0,4.0,109.4,62.0,11.9,182.3,97.0,41.0,front wheel,gas,midsize station wagon,AT
2896,26873.0,2015,cadillac ats,3473.25,7.33,202.0,71.1,41855.625,5.0,4.0,109.29999999999995,55.899999999999984,16.0,182.8,91.0,22.0,rear wheel,gas,compact,AT
2897,25084.0,2015,fiat 500,2429.8,9.81,101.0,64.1,20668.0,4.0,2.0,90.6,59.63000000000001,10.5,139.6,76.0,29.0,front wheel,gas,minicompact,MT
2898,24245.0,2015,hyundai veloster,2720.428571428572,8.35,138.0,70.5,21278.571428571428,4.0,3.0,104.29999999999998,55.10000000000001,13.2,166.1,90.0,30.0,front wheel,gas,compact,DCT
2899,23742.0,2015,kia rio,2463.625,7.89,138.0,67.7,16127.5,5.0,4.0,101.20000000000002,57.3,11.400000000000002,159.3,177.0,30.0,front wheel,gas,compact,AT
2900,23117.0,2015,lexus gs,,5.85,306.0,72.4,39557.0,,,112.2,57.3,17.4,190.7,113.0,24.0,rear wheel,gas,,
2901,23112.0,2015,cadillac xts,4084.375,6.72,304.0,72.9,51865.833333333336,4.75,4.0,111.70000000000002,59.14375000000001,19.25,202.0,104.0,21.0,front wheel,gas,large,DCT
2902,22850.0,2015,audi a6,3990.5,7.0,220.0,73.8,51675.0,5.0,4.0,114.70000000000002,57.8,19.65,193.9,98.0,28.0,all wheel,gas,midsize,DCT
2903,22667.0,2015,volkswagen beetle,3032.7619047619046,8.39,170.0,71.2,25890.714285714286,4.0,2.0,99.90000000000003,58.5,14.5,168.4,85.0,27.0,front wheel,gas,subcompact,DCT
2904,13025.0,2015,volkswagen beetle coupe,,8.39,170.0,71.2,13934.0,4.0,2.0,100.0,58.5,14.5,168.4,,28.0,front wheel,gas,,
2905,9642.0,2015,volkswagen beetle convertible,3275.0,8.83,170.0,71.2,30349.78260869565,4.0,2.0,100.0,58.0,14.5,168.4,81.0,27.0,front wheel,gas,subcompact,DCT
2906,21934.0,2015,mercedes benz s class,4761.222222222223,5.53,449.0,74.8,147583.33333333334,4.666666666666667,3.333333333333333,121.70000000000002,57.84444444444445,21.011111111111106,206.5,109.0,18.33333333333333,rear wheel,gas,large,AT
2907,21768.0,2015,ford c max,,,,,,,,,,,,,,,,,
2908,21515.0,2015,mitsubishi mirage,2020.0,10.71,74.0,65.6,14345.0,5.0,4.0,96.5,59.4,9.2,148.8,172.0,36.0,front wheel,gas,subcompact,MT
2909,21351.0,2015,toyota venza,,5.78,268.0,75.0,24564.0,5.0,4.0,109.3,,17.7,189.0,,23.0,all wheel,gas,small suv,AT
2910,19504.0,2015,buick regal,3710.25,6.68,259.0,73.1,34556.25,5.0,4.0,107.79999999999998,58.29999999999999,18.0,190.2,98.0,24.0,front wheel,gas,midsize,AT
2911,19485.0,2015,cadillac cts,3805.6,6.26,272.0,72.2,56139.0,5.0,4.0,114.6,57.2,19.0,195.5,198.0,16.0,rear wheel,gas,midsize,AT
2912,18531.0,2015,acura ilx,2965.5,9.09,150.0,70.6,29375.0,5.0,4.0,105.1,55.6,13.2,179.1,89.0,28.0,front wheel,gas,compact,AT
2913,17691.0,2015,mitsubishi lancer,,7.79,168.0,69.4,14210.0,5.0,4.0,103.7,58.7,15.5,180.0,93.0,28.0,front wheel,gas,compact,MT
2914,17269.0,2015,nissan leaf,3295.6666666666665,12.83,107.0,69.7,32043.33333333333,5.0,4.0,106.3,61.0,,175.0,92.0,114.0,front wheel,electric,midsize,AT
2915,16779.0,2015,toyota yaris,2329.285714285714,9.88,106.0,66.7,16312.142857142857,5.0,3.142857142857143,98.79999999999998,59.39999999999999,11.099999999999998,155.5,85.0,32.0,front wheel,gas,compact,DCT
2916,16706.0,2015,volvo s60,3486.913043478261,7.15,240.0,73.4,39208.69565217391,5.0,4.0,109.3,58.40000000000001,17.800000000000008,182.5,93.0,25.73913043478261,front wheel,gas,compact,DCT
2917,16459.0,2015,scion tc,,8.3,179.0,70.7,14048.0,5.0,2.0,106.3,55.7,14.5,176.6,90.0,26.0,front wheel,gas,compact,AT
2918,15393.0,2015,chevrolet volt,3786.0,,149.0,70.4,34345.0,4.0,4.0,105.7,56.64,9.3,177.1,90.0,37.0,front wheel,electric,compact,AT
2919,15223.0,2015,scion xb,,9.02,158.0,69.3,13582.0,5.0,4.0,102.4,63.4,14.0,168.1,101.0,24.0,front wheel,gas,small station wagon,MT
2920,14784.0,2015,lexus rc,3819.5,5.79,306.0,72.4,43907.5,4.0,2.0,107.5,55.0,17.4,184.8,82.0,21.5,rear wheel,gas,subcompact,DCT
2921,14657.0,2015,lexus ct200h,,,,,,,,,,,,,,,,,
2922,13020.0,2015,bmw 2,3547.222222222222,6.66,240.0,69.8,38366.66666666666,4.0,2.0,105.9,55.64444444444445,13.7,174.7,99.0,26.33333333333333,rear wheel,gas,subcompact,AT
2923,12934.0,2015,audi a5,3770.0,6.49,220.0,73.0,42933.333333333336,4.0,2.0,108.29999999999998,54.133333333333326,16.099999999999998,182.1,83.0,25.0,all wheel,gas,subcompact,DCT
2924,11024.0,2015,bmw i3,2931.5,7.85,170.0,70.0,44325.0,4.0,4.0,101.0,62.0,1.9,157.0,,39.0,rear wheel,electric,subcompact,AT
2925,10507.0,2015,scion fr s,,6.51,200.0,69.9,17940.0,4.0,2.0,101.2,50.6,13.2,166.7,77.0,24.0,rear wheel,gas,minicompact,MT
2926,9898.0,2015,porsche 911,3315.684210526316,3.77,430.0,72.9,123206.31578947368,3.8947368421052633,2.0,96.51052631578948,50.96842105263157,17.594736842105263,177.5,,20.789473684210527,all wheel,gas,minicompact,MT
2927,9292.0,2015,bmw 7,4687.928571428572,6.39,315.0,74.9,102185.71428571428,5.0,4.0,124.43571428571433,58.33571428571428,21.02857142857143,200.0,111.53846153846152,20.5,rear wheel,gas,large,AT
2928,9104.0,2015,honda crosstour,,8.94,192.0,74.7,18995.0,5.0,4.0,110.1,61.5,18.5,196.6,127.1,26.5,front wheel,gas,,
2929,8605.0,2015,infiniti q40,,,,,,,,,,,,99.0,22.0,rear wheel,gas,midsize,AT
2930,8591.0,2015,mazda mx 5 miata,2563.6666666666665,6.32,167.0,67.7,28633.33333333333,2.0,2.0,91.70000000000005,,12.7,157.3,,23.58333333333333,rear wheel,gas,two seater,MT
2931,8449.0,2015,infiniti q70,4043.25,,,,57512.5,5.0,4.0,114.2,59.35,20.0,,104.0,19.0,rear wheel,gas,midsize,MT
2932,8146.0,2015,bmw 6,4380.846153846154,6.04,315.0,74.6,88853.84615384616,4.384615384615385,2.769230769230769,114.13076923076925,54.18461538461539,18.5,192.8,88.0,21.384615384615383,all wheel,gas,subcompact,AT
2933,7863.0,2015,fiat 500l,3220.4,8.58,160.0,69.8,21625.0,5.0,4.0,102.8,65.7,13.2,166.5,99.7,27.4,front wheel,gas,small station wagon,MT
2934,7721.0,2015,audi a7,4233.0,6.08,310.0,75.2,67100.0,5.0,4.0,114.7,55.9,19.8,195.6,94.0,25.0,all wheel,diesel,midsize,DCT
2935,7605.0,2015,scion ia,,,,,,,,,,,,,,,,,
