,Unnamed: 0,Total_Sales,Year,cleaned_name,curb_weight_lbs,body_style,engine_type,speed_sec,horsepower_hp,length_in,width_in,msrp,pass_capacity,doors,wheelbase_in,height_in,tank_cap_gal,vol_cubft,mpg_comb,drivetrain,fuel_typ,trans,class_EPA,engine,fuel
3870,5944,35414.0,2019,honda fit,2595.6,four dr Car,Regular Unleaded I-four ,8.34,128.0,161.4,67.0,18543.0,5.0,4.0,99.6,60.0,10.6,96.0,36.0,front wheel,Regular,Transmission: 6-Speed Manual,Small Station Wagon,Gasoline Direct Injection,regular
3871,5947,24485.0,2019,ford flex,4569.83333333333,Sport Utility,Regular Unleaded V-6,6.09,287.0,201.8,75.9,37037.5,7.0,4.0,117.9,68.0,18.6,155.8,18.3333333333333,front wheel,"Regular Unleaded V-6, 3.5 L",Transmission: 6-Speed SelectShift Automatic -inc: shifter-button activation,Standard Sport Utility Vehicles twoWD,Sequential MPI,regular
3872,5948,180179.0,2019,subaru forester,3525.0,Sport Utility,Regular Unleaded H-four ,6.7,182.0,35.7,43.3,28975.0,5.0,4.0,105.1,67.98,16.6,108.62,29.0,all wheel,"Regular Unleaded H-four , two.5 L","Transmission: Lineartronic CVT -inc: 7-speed manual shift mode, dual X-mode and hill descent control (HDC)",Small Sport Utility Vehicles four WD,Gasoline Direct Injection,regular
3873,5949,95683.0,2019,kia forte,2746.2,four dr Car,Regular Unleaded I-four ,6.74,147.0,182.7,70.9,19590.0,5.0,4.0,106.3,56.5,14.0,96.0,34.0,front wheel,Regular,6-Speed Transmission,Mid-Size Cars,MPI,regular
3874,5951,72369.0,2019,nissan frontier,,Crew Cab Pickup - Short Bed,Regular Unleaded V-6,7.09,152.0,205.5,44.4,28577.619047619,4.61904761904762,4.0,127.233333333333,69.7571428571428,21.1,,18.4285714285714,rear wheel,"Regular Unleaded V-6, four .0 L",Transmission: 5-Speed Automatic w/OD,,Sequential MPI,regular
3875,5952,166045.0,2019,ford fusion,3628.5,four dr Car,Intercooled Turbo Premium Unleaded I-four ,9.01,175.0,191.7,75.2,30759.375,5.0,4.0,112.2,58.1,17.25,102.8,24.125,front wheel,"Intercooled Turbo Premium Unleaded I-four , two.0 L",Transmission: 6-Speed Automatic w/Paddle Shifters -inc: SelectShift,Mid-Size Cars,Gasoline Direct Injection,premium
3876,5953,6092.0,2019,mercedes benz g class,5671.5,Sport Utility,Twin Turbo Premium Unleaded V-8,6.43,382.0,187.6,71.8,136000.0,5.0,4.0,113.8,77.3,26.4,124.0,14.0,all wheel,"Twin Turbo Premium Unleaded V-8, four .0 L",Transmission: AMG SPEEDSHIFT TCT 9G-TRONIC Auto,four WD Sport Utility Vehicle,Gasoline Direct Injection,premium
3877,5954,11903.0,2019,genesis g70,3750.22222222222,four dr Car,Twin Turbo Premium Unleaded V-6,6.42,252.0,184.4,72.8,44577.7777777778,5.0,4.0,111.6,55.1,15.8,93.8,21.4444444444444,rear wheel,"Twin Turbo Premium Unleaded V-6, 3.3 L","Transmission: 8-Speed Automatic -inc: paddle shifters, rev-match and shift-by-wire",Compact Cars,Gasoline Direct Injection,premium
3878,5955,7095.0,2019,genesis g80,4502.5,four dr Car,Twin Turbo Premium Unleaded V-6,5.42,365.0,196.5,74.4,52683.3333333333,5.0,4.0,118.5,58.3,20.3,107.7,19.6666666666667,rear wheel,"Premium Unleaded V-8, 5.0 L",Transmission: Electronic 8-Speed Auto w/SHIFTRONIC -inc: manual shift mode and paddle shifters,Large Cars,Gasoline Direct Injection,premium
3879,5956,2239.0,2019,genesis g90,4767.5,four dr Car,Twin Turbo Premium Unleaded V-6,5.93,365.0,204.9,75.4,72850.0,5.0,4.0,124.4,58.9,21.9,113.2,19.25,rear wheel,"Premium Unleaded V-8, 5.0 L","Transmission: 8-Speed Automatic w/SHIFTRONIC -inc: paddle shifters, shift-by-wire and intelligent mode w/smart shift,",Large Cars,Gasoline Direct Injection,premium
3880,5957,8705.0,2019,alfa romeo giulia,3594.15384615385,four dr Car,Intercooled Turbo Premium Unleaded I-four ,6.0,280.0,182.5,73.7,43318.0769230769,5.0,4.0,111.0,56.8384615384615,15.3,100.0,27.0,rear wheel,Premium,Transmission: 8-Speed Automatic 8HP50,Mid-Size Cars,Gasoline Direct Injection,premium
3881,5959,22615.0,2019,mercedes benz gl gls class,,,,,,,,,,,,,,,,,,,,,
3882,5960,21514.0,2019,mercedes benz gla class,3395.0,Sport Utility,Intercooled Turbo Premium Unleaded I-four ,6.78,208.0,173.9,71.0,41083.3333333333,5.0,4.0,106.3,59.4,14.8,133.0,26.0,all wheel,"Intercooled Turbo Premium Unleaded I-four , two.0 L","Transmission: 7-Speed DCT Dual-Clutch Automatic -inc: touch shift, Eco and Sport shift program",Small Station Wagon,Gasoline Direct Injection,premium
3883,5961,40038.0,2019,jeep gladiator,,,,,,,,,,,,,,,,,,,,,
3884,5962,1173.0,2019,mercedes benz glb,,,,,,,,,,,,,,,,,,,,,
3885,5963,72439.0,2019,mercedes benz glc glk class,,,,,,,,,,,,,,,,,,,,,
3886,5964,48664.0,2019,mercedes benz gle class,5041.6,Sport Utility,Twin Turbo Premium Unleaded V-8,6.98,302.0,189.1,78.9,79495.0,5.0,4.0,114.8,69.45,24.1625,,17.875,all wheel,"Twin Turbo Premium Unleaded V-8, 5.5 L",Transmission: 7-Speed AMG SPEEDSHIFT Automatic,Standard Sport Utility Vehicles four WD,Gasoline Direct Injection,premium
3887,5965,37393.0,2019,volkswagen golf,3095.5,four dr Car,Intercooled Turbo Premium Unleaded I-four ,9.38,147.0,167.6,70.8,28359.2857142857,5.0,4.0,103.642857142857,57.9857142857143,13.3857142857143,93.0,32.0,front wheel,Regular,Transmission: 6-Speed Manual -inc: hill hold control,Compact Cars,Gasoline Direct Injection,regular
3888,5967,122648.0,2019,dodge grand caravan,4375.0,"Mini-van, Passenger",Regular Unleaded V-6,7.51,283.0,202.8,78.7,28623.3333333333,7.0,4.0,121.2,67.9,20.0,0.0,20.0,front wheel,Gasoline or E85,Transmission: 6-Speed Automatic 6twoTE,twoWD Minivans,Sequential MPI,regular
3889,5969,242969.0,2019,jeep grand cherokee,4752.61904761905,Sport Utility,Regular Unleaded V-6,6.98,293.0,189.8,76.5,43880.9523809524,5.0,4.0,114.8,69.1523809523809,24.6,105.4,20.2222222222222,four wheel,"Regular Unleaded V-6, 3.6 L",Transmission: 8-Speed Automatic (850RE),Standard Sport Utility Vehicles four WD,Sequential MPI,regular
3890,5970,3378.0,2019,lexus gs,3807.3333333333294,four dr Car,Premium Unleaded V-6,5.78,311.0,192.1,72.4,51089.1666666667,5.0,4.0,112.2,57.5,17.4,99.0,22.8333333333333,rear wheel,"Premium Unleaded V-6, 3.5 L","Transmission: 8-Speed Sequential-Shift -inc: paddle shifters, ECO, normal/customize, sport S, sport S+ (some models) and snow modes",Mid-Size Cars,Port/Direct Injection,premium
3891,5971,698.0,2019,ford gt,3350.0,twodr Car,Gas V8,,550.0,182.8,76.9,149995.0,2.0,2.0,106.7,44.3,17.5,43.0,14.0,rear wheel,Premium,Automatic (AM7),Two Seater,MPFI,premium
3892,5972,331.0,2019,nissan gt r,3922.0,twodr Car,Twin Turbo Premium Unleaded V-6,3.08,600.0,184.6,74.6,128652.5,4.0,2.0,109.4,53.9,19.5,79.0,18.0,all wheel,Premium,Transmission: Dual-Clutch 6-Speed w/Paddle-Shift,Subcompact Cars,Sequential MPI,premium
3893,5973,25945.0,2019,lexus gx,5305.0,Sport Utility,Premium Unleaded V-8,6.5,301.0,189.2,74.2,56155.0,7.0,4.0,109.8,74.0666666666667,19.0,103.9,16.0,four wheel,"Premium Unleaded V-8, four .6 L",Transmission: 6-Speed Sequential-Shift Auto w/ECT,four WD Sport Utility Vehicle,Sequential MPI,premium
3894,5974,239437.0,2019,toyota highlander,4427.88235294118,Sport Utility,Regular Unleaded V-6,8.77,185.0,192.5,75.8,40658.2352941177,7.41176470588235,4.0,109.8,68.1,18.7294117647059,0.0,22.0,all wheel,Regular,"Transmission: Electronic 8-Speed Automatic (ECT-i) -inc: sequential shift mode w/dynamic rev management, snow mode and uphill/downhill shift logic",Small Sport Utility Vehicles twoWD,Port/Direct Injection,regular
3895,5976,99104.0,2019,honda hr v,3038.33333333333,Sport Utility,Regular Unleaded I-four ,,141.0,170.4,69.8,24188.8888888889,5.0,4.0,102.8,63.2,13.2,97.8777777777778,29.0,all wheel,"Regular Unleaded I-four , 1.8 L",Transmission: 6-Speed Manual,Small Sport Utility Vehicles four WD,Sequential MPI,regular
3896,5977,2594.0,2019,jaguar i pace,4784.0,Sport Utility,Electric,5.6,394.0,184.3,74.6,77937.5,5.0,4.0,117.7,61.3,,0.0,76.0,all wheel,Electricity,Transmission: Concentric Single Speed Automatic,Small Sport Utility Vehicles four WD,,electric
3897,5978,4853.0,2019,bmw i3,3142.5,four dr Car,Electric/Gas,8.26,170.0,158.3,69.9,47975.0,4.0,4.0,101.2,62.75,2.3,84.0,113.0,rear wheel,Electricity,Transmission: Single Speed,Subcompact Cars,Sequential MPI (injection),electric
3898,5979,1102.0,2019,bmw i8,3455.0,Convertible,Intercooled Turbo Gas/Electric I-3,4.65,369.0,184.9,76.5,155400.0,3.0,2.0,110.2,50.9,11.1,81.0,27.0,all wheel,"Intercooled Turbo Gas/Electric I-3, 1.5 L",Transmission: 6-Speed Automatic,Subcompact Cars,Gasoline Direct Injection,hybrid
3899,5980,14685.0,2019,acura ilx,3126.6,four dr Car,Premium Unleaded I-four ,6.63,201.0,182.2,70.6,28860.0,5.0,4.0,105.1,55.6,13.2,89.0,28.0,front wheel,Premium,Transmission: 8-Speed Dual-Clutch -inc: torque converter and Sequential SportShift paddle shifters,Compact Cars,Gasoline Direct Injection,premium
3900,5981,44978.0,2019,chevrolet impala,3730.0,four dr Car,Gas Ifour ,6.21,197.0,201.3,73.0,31753.3333333333,5.0,4.0,111.7,58.9,18.5,105.0,22.0,front wheel,Regular,"Transmission, 6-speed automatic (Included and only available with (LCV) two.5L engine.)",Large Cars,Direct Injection,regular
3901,5984,66415.0,2019,subaru impreza,3054.0,four dr Car,Regular Unleaded H-four ,8.37,152.0,182.1,70.0,21031.3636363636,5.0,4.0,104.1,57.7,14.5,97.2818181818182,30.1818181818182,all wheel,"Regular Unleaded H-four , two.0 L","Transmission: Lineartronic Continuously Variable -inc: low shift mode, steering wheel paddle shift control switches and 6-speed manual shift mode",Small Station Wagon,Sequential MPI,regular
3902,5985,21838.0,2019,subaru impreza wrx,,,,5.23,268.0,180.9,70.7,12639.0,,,104.3,58.1,15.9,108.6,24.0,all wheel,Gas,,,,regular
3903,5986,23686.0,2019,honda insight,3021.66666666667,four dr Car,Gas/Electric I-four ,11.89,151.0,183.6,71.6,25093.3333333333,5.0,4.0,106.3,55.6,10.6,98.0,52.0,front wheel,Regular,5-speed manual transmission w/OD,Compact Cars,Sequential MPI,regular
3904,5987,19574.0,2019,hyundai ioniq,,,,8.54,139.0,176.0,71.7,22400.0,5.0,4.0,106.3,56.9,11.9,96.0,55.0,front wheel,Regular,Automatic (AM6),Large Cars,SIDI; Hybrid,regular
3905,5988,14920.0,2019,lexus is,3662.75,four dr Car,Premium Unleaded V-6,5.63,311.0,184.3,71.3,41373.75,5.0,4.0,110.2,56.3,17.4,90.2,22.25,rear wheel,"Premium Unleaded V-6, 3.5 L",Transmission: 8-Speed Sport Direct Shift Automatic -inc: G AI SHIFT control and steering wheel-mounted paddle shifters,Compact Cars,Port/Direct Injection,premium
3906,5989,100453.0,2019,volkswagen jetta,2962.0,four dr Car,Intercooled Turbo Regular Unleaded I-four ,9.26,147.0,185.1,70.8,23714.2307692308,5.0,4.0,105.7,57.4,13.2,94.0,34.0,front wheel,Regular,Transmission: 8-Speed Automatic w/Tiptronic -inc: sport mode,Compact Cars,Gasoline Direct Injection,regular
3907,5991,74687.0,2019,dodge journey,4065.4285714285697,Sport Utility,Regular Unleaded V-6,9.89,173.0,192.4,41.4,29009.2857142857,7.0,4.0,113.8,66.6,20.7571428571429,0.0,21.0,front wheel,Regular,Transmission: 6-Speed Automatic 6twoTE,Small Sport Utility Vehicles twoWD,Sequential MPI,regular
3908,5993,392.0,2019,kia k900,4484.0,four dr Car,Twin Turbo Premium Unleaded V-6,5.81,365.0,201.6,75.4,59900.0,5.0,4.0,122.2,58.7,19.8,110.0,21.0,all wheel,Premium,Transmission: 8-Speed Automatic,Large Cars,Gasoline Direct Injection,premium
3909,5994,58193.0,2019,nissan kicks,2655.0,Sport Utility,Regular Unleaded I-four ,,122.0,169.1,69.3,19886.6666666667,5.0,4.0,103.1,62.4,10.8,94.0,33.0,front wheel,Regular,Automatic (variable gear ratios),Mid-Size Cars,Sequential MPI,regular
3910,5995,73326.0,2019,hyundai kona,3097.5,Sport Utility,Intercooled Turbo Regular Unleaded I-four ,6.8,175.0,164.0,70.9,25778.0,5.0,4.0,102.4,61.0,13.2,94.1,28.5,front wheel,"Intercooled Turbo Regular Unleaded I-four , 1.6 L",Transmission: 7-Speed EcoShift Dual Clutch,Small Sport Utility Vehicles twoWD,Gasoline Direct Injection,regular
3911,5996,7241.0,2019,buick lacrosse,3630.6666666666706,four dr Car,Gas V6,5.68,310.0,197.5,73.5,39347.7777777778,5.0,4.0,114.4,57.5,15.9333333333333,102.0,24.0,front wheel,Regular,"Transmission, 9-speed automatic",Midsize Cars,Direct Injection,regular
3912,5997,3536.0,2019,toyota land cruiser,5730.0,Sport Utility,Regular Unleaded V-8,6.57,381.0,194.9,78.0,85015.0,8.0,4.0,112.2,74.0,24.6,,15.0,four wheel,"Regular Unleaded V-8, 5.7 L",Transmission: 8-Speed Automatic (ECT-i),Sport Utility Vehicle - four WD,Sequential MPI,regular
3913,5998,1219.0,2019,lexus lc,4357.5,twodr Car,Gas/Electric V-6,4.38,471.0,187.4,75.6,94555.0,4.0,2.0,113.0,53.0,21.95,85.9,24.5,rear wheel,"Premium Unleaded V-8, 5.0 L",Transmission: 10-Speed Sport Direct Shift Automatic -inc: paddle shift and manual mode,Subcompact Cars,Port/Direct Injection,premium
3914,5999,12365.0,2019,nissan leaf,3642.1666666666706,four dr Car,Electric,10.32,147.0,176.4,70.5,36048.3333333333,5.0,4.0,106.3,61.5333333333333,,92.4,112.0,front wheel,Electric,Transmission: Single Speed Reducer,Mid-Size Cars,,electric
3915,6000,35063.0,2019,subaru legacy,3574.4,four dr Car,Regular Unleaded H-four ,8.25,175.0,188.8,72.4,26775.0,5.0,4.0,108.3,59.0,18.5,102.38,27.8,all wheel,"Regular Unleaded H-four , two.5 L",Transmission: Lineartronic Continuously Variable -inc: 6-speed manual shift mode,Mid-Size Cars,Sequential MPI,regular
3916,6001,5528.0,2019,lexus ls,4850.16666666667,four dr Car,Twin Turbo Premium Unleaded V-6,5.54,416.0,206.1,74.8,80413.3333333333,5.0,4.0,123.0,57.7,21.8666666666667,99.4,23.6666666666667,rear wheel,"Twin Turbo Premium Unleaded V-6, 3.5 L",Transmission: 10-Speed Automatic,Large Cars,Port/Direct Injection,premium
3917,6002,4718.0,2019,lexus lx,5995.0,Sport Utility,Premium Unleaded V-8,6.77,383.0,200.0,78.0,88580.0,6.5,4.0,112.2,75.2,24.6,158.9,15.0,four wheel,"Premium Unleaded V-8, 5.7 L",Transmission: 8-Speed Sequential-Shift Auto w/ECT,four WD Sport Utility Vehicle,Sequential MPI,premium
3918,6003,22667.0,2019,porsche macan,4196.0,Sport Utility,Intercooled Turbo Premium Unleaded V-6,7.05,248.0,184.9,76.2,54250.0,5.0,4.0,110.5,63.9,19.8,0.0,21.0,all wheel,Premium,Transmission: 7-Speed Porsche Doppelkupplung (PDK),Small Sport Utility Vehicles four WD,Gasoline Direct Injection,premium
3919,6004,120302.0,2019,chevrolet malibu,3190.66666666667,four dr Car,Turbocharged Gas Ifour ,8.25,122.0,194.2,73.0,26031.6666666667,5.0,4.0,111.4,57.3,15.3333333333333,100.0,26.0,front wheel,Premium,"Transmission, 9-speed automatic",Midsize Cars,Direct Injection,premium
3920,6006,35076.0,2019,nissan maxima,3541.8,four dr Car,Premium Unleaded V-6,6.36,300.0,192.8,73.2,37290.0,5.0,4.0,109.3,56.5,18.0,98.0,24.0,front wheel,Premium,5-speed automatic transmission w/manual mode,Mid-Size Cars,Sequential MPI,premium
3921,6007,52019.0,2019,acura mdx,4232.53846153846,Sport Utility,Premium Unleaded V-6,6.43,290.0,196.2,77.7,53473.0769230769,6.61538461538462,4.0,111.0,67.4,19.4846153846154,132.5,23.0769230769231,all wheel,"Premium Unleaded V-6, 3.5 L","Transmission: 9-Speed Automatic -inc: Sequential SportShift w/paddle shifters, 3-mode integrated dynamics system, Electronic Gear Selector and hill start assist",Small Sport Utility Vehicles four WD,Gasoline Direct Injection,premium
3922,6008,11718.0,2019,mercedes benz metris,,"Mini-van, Cargo",Intercooled Turbo Premium Unleaded I-four ,,208.0,27.5,47.4,30856.6666666667,3.6666666666666705,3.33333333333333,129.0,74.9333333333333,18.5,,21.6666666666667,rear wheel,"Intercooled Turbo Premium Unleaded I-four , two.0 L",Transmission: 7G-TRONIC 7-Speed Automatic -inc: standard shift paddles,,Gasoline Direct Injection,premium
3923,6009,26966.0,2019,mitsubishi mirage,2085.83333333333,four dr Car,Regular Unleaded I-3,10.72,78.0,149.4,65.6,15602.5,5.0,4.0,96.5,59.4,9.2,172.0,36.0,front wheel,Regular,Transmission: 5-Speed Manual,Subcompact Cars,MPI,regular
3924,6011,1502.0,2019,toyota mirai,4075.0,four dr Car,,10.02,151.0,192.5,71.5,58500.0,4.0,4.0,109.4,60.5,32.3,85.7,66.0,front wheel,Electric,Transmission: 1-Speed Automatic,Mid-Size Cars,Hydrogen,electric
3925,6012,25816.0,2019,lincoln mkc,3910.0,Sport Utility,Intercooled Turbo Premium Unleaded I-four ,,,,,40847.5,5.0,4.0,105.9,65.2,15.7,97.9,22.0,front wheel,"Intercooled Turbo Premium Unleaded I-four , two.0 L",Transmission: 6-Speed Automatic w/SelectShift -inc: paddle shifters,Small Sport Utility Vehicles twoWD,Gasoline Direct Injection,premium
3926,6013,3388.0,2019,lincoln mkt,5036.0,Sport Utility,Twin Turbo Premium Unleaded V-6,,,,,51000.0,7.0,4.0,117.9,67.4,18.6,142.3,17.0,all wheel,"Twin Turbo Premium Unleaded V-6, 3.5 L",Transmission: 6-Speed Automatic w/SelectShift -inc: paddle activation,Small Sport Utility Vehicles four WD,Gasoline Direct Injection,premium
3927,6014,31610.0,2019,lincoln mkx nautilus,,,,,,,,,,,,,,,,,,,,,
3928,6015,17726.0,2019,lincoln mkz,3836.6666666666706,four dr Car,Intercooled Turbo Premium Unleaded I-four ,,,,,40661.6666666667,5.0,4.0,112.2,58.1333333333333,16.0,96.4666666666667,29.3333333333333,front wheel,"Intercooled Turbo Premium Unleaded I-four , two.0 L",Transmission: 6-Speed SelectShift Automatic -inc: steering wheel-mounted paddle shifters,Mid-Size Cars,Gasoline Direct Injection,premium
3929,6016,161100.0,2019,tesla model 3,3943.3333333333294,four dr Car,Electric,5.71,271.0,184.8,72.8,51233.3333333333,5.0,4.0,113.2,56.66666666666671,,97.0,116.0,all wheel,Electric,Transmission: 1-Speed Automatic,Large Cars,,electric
3930,6017,14425.0,2019,tesla model s,4889.66666666667,four dr Car,Electric,,,196.0,77.3,95111.1111111111,5.0,4.0,116.5,56.5,,94.0,102.0,all wheel,Electric,Transmission: 1-Speed Automatic,Large Cars,,electric
3931,6018,19600.0,2019,tesla model x,,Sport Utility,Electric,,,198.3,78.7,107857.142857143,5.0,4.0,116.7,66.0,,,87.0,all wheel,Electric,Transmission: 1-Speed Automatic,,,electric
3932,6019,68361.0,2019,nissan murano,3885.5,Sport Utility,Regular Unleaded V-6,6.68,260.0,37.0,43.0,37407.5,5.0,4.0,111.2,66.6,19.0,106.775,24.0,front wheel,"Regular Unleaded V-6, 3.5 L",,Mid-Size Station Wagon,Sequential MPI,regular
3933,6020,72489.0,2019,ford mustang,3671.0,twodr Car,Premium Unleaded V-8,5.18,310.0,188.3,75.4,41105.0,4.0,2.0,107.1,54.51,15.8,83.0,25.0,rear wheel,Regular,Transmission: 6-Speed Manual -inc: reverse lockout pull ring,Subcompact Cars,Gasoline Direct Injection,regular
3934,6024,7753.0,2019,mazda mx 5 miata,2363.0,Convertible,Premium Unleaded I-four ,5.78,181.0,154.1,68.3,30714.375,2.0,2.0,90.9,48.75,11.9,46.0,29.5,rear wheel,"Premium Unleaded I-four , two.0 L",Transmission: SKYACTIV-MT 6-Speed Manual -inc: short-throw shifter and induction sound enhancer,Two-Seaters,Gasoline Direct Injection,premium
3935,6025,18656.0,2019,lincoln navigator,5922.5,Sport Utility,Twin Turbo Premium Unleaded V-6,,,,,81405.0,7.0,4.0,122.5,76.3333333333333,23.0,159.4,18.3333333333333,four wheel,"Twin Turbo Premium Unleaded V-6, 3.5 L",Transmission: 10-Speed Automatic w/SelectShift -inc: paddle activation,twoWD Sport Utility Vehicle,Port/Direct Injection,premium
3936,6026,267.0,2019,hyundai nexo,4053.0,Sport Utility,,10.79,161.0,183.9,73.2,60050.0,5.0,4.0,109.8,64.2,41.4,101.3,,front wheel,Electric,Transmission: Fixed Single-Speed Direct Drive -inc: shift-by-wire (SBW),Small Sport Utility Vehicles twoWD,Hydrogen,electric
3937,6027,24421.0,2019,kia niro,3215.6,Sport Utility,Gas/Electric I-four ,8.97,139.0,171.5,71.1,26968.0,5.0,4.0,106.3,60.4,11.9,101.0,49.0,front wheel,Regular,Transmission: 6-Speed Dual-Clutch -inc: sport mode,Small Sport Utility Vehicles twoWD,Gasoline Direct Injection,regular
3938,6028,238.0,2019,acura nsx,3878.0,twodr Car,Twin Turbo Gas/Electric V-6,3.17,573.0,176.1,76.3,157500.0,2.0,2.0,103.5,47.8,15.6,44.0,21.0,all wheel,"Twin Turbo Gas/Electric V-6, 3.5 L",Transmission: 9-Speed Dual Clutch,Two-Seaters,Port/Direct Injection,hybrid
3939,6029,20022.0,2019,nissan nv,,Full-size Cargo Van,Regular Unleaded V-8,,261.0,120.0,54.3,34213.8095238095,3.42857142857143,3.0,146.1,92.2380952380953,28.0,,,rear wheel,"Regular Unleaded V-8, 5.6 L",Transmission: 5-Speed Automatic,,Gasoline Direct Injection,regular
3940,6030,18768.0,2019,nissan nvtwo00,3627.0,"Mini-van, Cargo",Regular Unleaded I-four ,,131.0,82.8,48.0,25316.6666666667,3.0,4.0,115.2,73.9666666666667,14.5,102.4,24.6666666666667,front wheel,"Regular Unleaded I-four , two.0 L",,twoWD Minivans,Sequential MPI,regular
3941,6031,58715.0,2019,lexus nx,4032.0,Sport Utility,Intercooled Turbo Premium Unleaded I-four ,7.28,235.0,182.3,73.6,38411.0,5.0,4.0,104.7,64.8,15.68,71.6,25.8,all wheel,"Intercooled Turbo Premium Unleaded I-four , two.0 L",Transmission: 6-Speed Multi-Mode Auto -inc: electronically controlled transmission w/intelligence (ECT-i),Small Sport Utility Vehicles four WD,Port/Direct Injection,premium
3942,6032,99113.0,2019,honda odyssey,4488.16666666667,"Mini-van, Passenger",Regular Unleaded V-6,7.92,280.0,203.2,78.5,38933.3333333333,7.83333333333333,4.0,118.1,69.3833333333333,19.5,0.0,22.0,front wheel,Regular,Transmission: 9-Speed Automatic -inc: shift-by-wire (SBW) and paddle shifters,twoWD Minivans,Gasoline Direct Injection,regular
